rank	literal	freq
13371	再也沒有	1447
13372	後又	1447
13373	您有	1447
13374	爲求	1447
13375	科普	1447
13376	要喫	1447
13377	訂貨	1447
13378	一如既往	1446
13379	坦言	1446
13380	嫦娥	1446
13381	快捷鍵	1446
13382	福田	1446
13383	紹	1446
13384	位居	1445
13385	大洋	1445
13386	我想要	1445
13387	發言權	1445
13388	號樓	1445
13389	來訪	1444
13390	技術創新	1444
13391	衛視	1444
13392	集裝箱	1444
13393	一切都是	1443
13394	工作組	1443
13395	產值	1443
13396	的老	1443
13397	規避	1443
13398	路子	1443
13399	喜歡喫	1442
13400	李白	1442
13401	泄漏	1442
13402	臺服	1442
13403	長征	1442
13404	開銷	1442
13405	不要太	1441
13406	再把	1441
13407	婚後	1441
13408	服務商	1441
13409	永遠不會	1441
13410	被認爲是	1441
13411	複試	1441
13412	體制改革	1441
13413	上不去	1440
13414	不負責任	1440
13415	個字	1440
13416	英文版	1440
13417	乘車	1439
13418	判處	1439
13419	啥意思	1439
13420	普京	1439
13421	積極參與	1439
13422	西西	1439
13423	這都是	1439
13424	也比	1438
13425	原子	1438
13426	可以嗎	1438
13427	吸引人	1438
13428	治病	1438
13429	法拉利	1438
13430	領導者	1438
13431	仙子	1437
13432	你就會	1437
13433	唐朝	1437
13434	就到	1437
13435	庚	1437
13436	演習	1437
13437	經濟建設	1437
13438	老王	1437
13439	這會	1437
13440	喫掉	1436
13441	貼在	1436
13442	麪粉	1436
13443	具體情況	1435
13444	家裏人	1435
13445	專櫃	1435
13446	我總	1435
13447	戰績	1435
13448	看不清	1435
13449	雪山	1435
13450	一等獎	1434
13451	復仇	1434
13452	扶貧	1434
13453	浸泡	1434
13454	費勁	1434
13455	重要作用	1434
13456	鮮豔	1434
13457	不象	1433
13458	中超	1433
13459	他所	1433
13460	因其	1433
13461	怕怕	1433
13462	我倆	1432
13463	競技場	1432
13464	索賠	1432
13465	跟上	1432
13466	這種方式	1432
13467	償還	1431
13468	格子	1431
13469	魯能	1431
13470	並與	1430
13471	分流	1430
13472	年會	1430
13473	延安	1430
13474	忒	1430
13475	方可	1430
13476	更像	1430
13477	沒事兒	1430
13478	沒有找到	1430
13479	生孩子	1430
13480	考古	1430
13481	麥克	1430
13482	又稱	1429
13483	只是個	1429
13484	所作	1429
13485	七夕	1428
13486	上都	1428
13487	但有	1428
13488	共產主義	1428
13489	我院	1428
13490	抗生素	1428
13491	比較喜歡	1428
13492	紅塵	1428
13493	經營管理	1428
13494	別個	1427
13495	大理	1427
13496	想象力	1427
13497	有貨	1427
13498	股本	1427
13499	興業	1427
13500	黨員幹部	1427
13501	中醫藥	1426
13502	做出來	1426
13503	藝術品	1426
13504	設爲	1426
13505	代理人	1425
13506	全國人民	1425
13507	多樣化	1425
13508	我找	1425
13509	樹脂	1425
13510	當她	1425
13511	說不	1425
13512	阿拉	1425
13513	下單	1424
13514	事業部	1424
13515	好說	1424
13516	果然是	1424
13517	綿陽	1424
13518	過生日	1424
13519	還是沒有	1424
13520	一些問題	1423
13521	一夜	1423
13522	一大片	1423
13523	一日會	1423
13524	一科	1423
13525	一線	1423
13526	一罐	1423
13527	一蚊	1423
13528	一記	1423
13529	一驚	1423
13530	七個	1423
13531	上流	1423
13532	上畫	1423
13533	上過	1423
13534	下姐	1423
13535	下層	1423
13536	下會	1423
13537	下流	1423
13538	下賤	1423
13539	不便	1423
13540	不切實際	1423
13541	不宜	1423
13542	不是很好	1423
13543	不發	1423
13544	不覺	1423
13545	不離	1423
13546	主教	1423
13547	乃	1423
13548	事務	1423
13549	五行	1423
13550	些少	1423
13551	亞叔	1423
13552	交投	1423
13553	人來	1423
13554	人來人往	1423
13555	人妻	1423
13556	人影	1423
13557	人點	1423
13558	以致	1423
13559	企定定	1423
13560	伏魔劍	1423
13561	但願	1423
13562	住宅	1423
13563	住邊	1423
13564	作賤	1423
13565	侍者	1423
13566	依份	1423
13567	依家個	1423
13568	保住	1423
13569	保佑	1423
13570	保養	1423
13571	信佳	1423
13572	個意	1423
13573	個窿	1423
13574	個體	1423
13575	倦	1423
13576	傳媒	1423
13577	儀態	1423
13578	先走	1423
13579	入睡	1423
13580	內在	1423
13581	兩塊	1423
13582	兩旁	1423
13583	兩科	1423
13584	兩秒	1423
13585	兩部	1423
13586	公民	1423
13587	冒充	1423
13588	冰凍	1423
13589	出任	1423
13590	出招	1423
13591	出糧	1423
13592	前所未有	1423
13593	劇痛	1423
13594	加菲	1423
13595	加藤鷹	1423
13596	加返	1423
13597	勝負	1423
13598	包裡	1423
13599	千年	1423
13600	半句	1423
13601	南瓜	1423
13602	占卜	1423
13603	卡拉	1423
13604	即個	1423
13605	原子筆	1423
13606	原理	1423
13607	又關	1423
13608	反口	1423
13609	反胃	1423
13610	受害人	1423
13611	受過	1423
13612	只想	1423
13613	叮囑	1423
13614	可笑	1423
13615	史萊姆	1423
13616	叻仔	1423
13617	合十	1423
13618	合成	1423
13619	合法	1423
13620	吊帶	1423
13621	同等	1423
13622	同若	1423
13623	同返	1423
13624	同靈風	1423
13625	名詞	1423
13626	吱喳	1423
13627	吶喊	1423
13628	咗架車	1423
13629	哀怨	1423
13630	哈哈大笑	1423
13631	唔忿氣	1423
13632	唷	1423
13633	啄	1423
13634	商店	1423
13635	喊聲	1423
13636	喚	1423
13637	喜劇	1423
13638	嘅力量	1423
13639	嘉儀	1423
13640	嘉賓	1423
13641	噴到	1423
13642	噴霧	1423
13643	嚟問	1423
13644	嚟食	1423
13645	嚼	1423
13646	四人	1423
13647	四方形	1423
13648	回音	1423
13649	因應	1423
13650	因果	1423
13651	在學	1423
13652	地勤	1423
13653	地架	1423
13654	地間	1423
13655	埋門	1423
13656	執埋	1423
13657	場合	1423
13658	填補	1423
13659	墜	1423
13660	大商路	1423
13661	大地	1423
13662	大自然	1423
13663	大食	1423
13664	天文台	1423
13665	天虹	1423
13666	女喪屍	1423
13667	好景	1423
13668	如同	1423
13669	妹會	1423
13670	姦	1423
13671	孤兒	1423
13672	學下	1423
13673	學位	1423
13674	完架	1423
13675	家底	1423
13676	容納	1423
13677	寶玉	1423
13678	射中	1423
13679	將一	1423
13680	專家	1423
13681	小丸子	1423
13682	就畫	1423
13683	屆	1423
13684	屋村	1423
13685	層次	1423
13686	山坡	1423
13687	工都	1423
13688	巫	1423
13689	帶個	1423
13690	帶路	1423
13691	干擾	1423
13692	年少	1423
13693	幻	1423
13694	幽靈	1423
13695	幾似	1423
13696	幾十個	1423
13697	幾驚	1423
13698	底層	1423
13699	廣大	1423
13700	廿年	1423
13701	強逼	1423
13702	律師	1423
13703	徒勞無功	1423
13704	得返	1423
13705	循例	1423
13706	德語	1423
13707	心地	1423
13708	快點	1423
13709	性情	1423
13710	怪怪	1423
13711	怯	1423
13712	恍惚	1423
13713	恐	1423
13714	恐嚇	1423
13715	恐慌	1423
13716	恭敬	1423
13717	悄悄	1423
13718	您是	1423
13719	悲	1423
13720	想用	1423
13721	想見	1423
13722	意大利粉	1423
13723	應門	1423
13724	懷孕	1423
13725	我仲想	1423
13726	我姓	1423
13727	我差	1423
13728	我理	1423
13729	房內	1423
13730	打圓場	1423
13731	把持	1423
13732	抱緊	1423
13733	抵擋	1423
13734	拍醒	1423
13735	拜山	1423
13736	捉緊	1423
13737	接吻	1423
13738	掩蓋	1423
13739	插到	1423
13740	換而言	1423
13741	援交妹	1423
13742	搖搖	1423
13743	搾	1423
13744	擅自	1423
13745	操行	1423
13746	擎天式	1423
13747	支嘢	1423
13748	收場	1423
13749	收服	1423
13750	收留	1423
13751	放得	1423
13752	效應	1423
13753	敗	1423
13754	教室	1423
13755	文靜	1423
13756	斬釘截鐵	1423
13757	新奇	1423
13758	既蘭卡特	1423
13759	日報	1423
13760	是啥	1423
13761	晚裝	1423
13762	景俊	1423
13763	暗角	1423
13764	暫停	1423
13765	最底	1423
13766	會嚇	1423
13767	會計	1423
13768	有緣	1423
13769	有路	1423
13770	末	1423
13771	林十九	1423
13772	枯燥	1423
13773	染	1423
13774	柳鳳儀	1423
13775	梓謙	1423
13776	森之實	1423
13777	極大	1423
13778	槍聲	1423
13779	樂觀	1423
13780	標誌	1423
13781	標題	1423
13782	次要	1423
13783	正氣	1423
13784	此處	1423
13785	歲數	1423
13786	死神	1423
13787	殘廁	1423
13788	殺案	1423
13789	比利時	1423
13790	氣喘	1423
13791	水聲	1423
13792	永恆	1423
13793	求求	1423
13794	污	1423
13795	汪汪	1423
13796	沉思	1423
13797	沒想	1423
13798	法例	1423
13799	泵	1423
13800	洗洗	1423
13801	流利	1423
13802	消	1423
13803	涉及	1423
13804	淩	1423
13805	淹沒	1423
13806	清新	1423
13807	減弱	1423
13808	港股	1423
13809	湧出	1423
13810	滑落	1423
13811	演	1423
13812	漩渦	1423
13813	潛入	1423
13814	潦	1423
13815	火柴	1423
13816	火鳳派	1423
13817	烏雲	1423
13818	烙	1423
13819	無他	1423
13820	無多	1423
13821	無意中	1423
13822	無所事事	1423
13823	無架	1423
13824	煙霧	1423
13825	熄燈	1423
13826	熱血	1423
13827	燒烤	1423
13828	爆晒	1423
13829	爭執	1423
13830	牀	1423
13831	牆角	1423
13832	牙齒	1423
13833	特定	1423
13834	猛咁	1423
13835	猴	1423
13836	獨有	1423
13837	獵	1423
13838	玉麟	1423
13839	瓣	1423
13840	生出	1423
13841	生到	1423
13842	產地	1423
13843	用到	1423
13844	留底	1423
13845	畢業證	1423
13846	當我見	1423
13847	當面	1423
13848	病情	1423
13849	痛哭	1423
13850	發熱	1423
13851	相擁	1423
13852	盾牌	1423
13853	真情	1423
13854	真誠	1423
13855	眼尾	1423
13856	着頭	1423
13857	睇水	1423
13858	睡眼	1423
13859	研發	1423
13860	砸	1423
13861	科目	1423
13862	積極	1423
13863	空地	1423
13864	突擊	1423
13865	竄	1423
13866	箭步	1423
13867	籃籃	1423
13868	精華	1423
13869	紋	1423
13870	組仔	1423
13871	結合	1423
13872	結實	1423
13873	統一	1423
13874	綁匪	1423
13875	經已	1423
13876	維	1423
13877	維護	1423
13878	罪孽	1423
13879	義氣	1423
13880	耀眼	1423
13881	耐㗎	1423
13882	耐無見	1423
13883	聚	1423
13884	聯想	1423
13885	聲講	1423
13886	聽說	1423
13887	胡椒	1423
13888	脆辣雞	1423
13889	腔	1423
13890	膽	1423
13891	自知	1423
13892	舉例	1423
13893	舉個	1423
13894	舞台	1423
13895	若隱若現	1423
13896	茫然	1423
13897	荔枝	1423
13898	葉恬	1423
13899	葬禮	1423
13900	蝴蝶結	1423
13901	血色	1423
13902	行快	1423
13903	衛生	1423
13904	衝到	1423
13905	褲子	1423
13906	要食	1423
13907	計較	1423
13908	設施	1423
13909	許願	1423
13910	該死	1423
13911	語無倫次	1423
13912	課本	1423
13913	謊言	1423
13914	講丫	1423
13915	講我知	1423
13916	譚貝貝	1423
13917	警署	1423
13918	護膚	1423
13919	變晒	1423
13920	豹	1423
13921	貝	1423
13922	貢獻	1423
13923	費用	1423
13924	賽	1423
13925	走近	1423
13926	越過	1423
13927	跣	1423
13928	身分	1423
13929	身到	1423
13930	車上	1423
13931	軍人	1423
13932	輩	1423
13933	辭典	1423
13934	農場	1423
13935	返張	1423
13936	送死	1423
13937	這一	1423
13938	這邊	1423
13939	逝去	1423
13940	造就	1423
13941	過關	1423
13942	適中	1423
13943	鄉	1423
13944	鄧	1423
13945	鄰居	1423
13946	重傷	1423
13947	重生	1423
13948	銳利	1423
13949	鋼	1423
13950	錢罌	1423
13951	錫錫	1423
13952	鍵盤	1423
13953	鎚仔	1423
13954	鐘樓	1423
13955	長度	1423
13956	門牙	1423
13957	閃光燈	1423
13958	閉路電視	1423
13959	開波	1423
13960	開花	1423
13961	開關	1423
13962	關懷	1423
13963	關系	1423
13964	阮	1423
13965	防備	1423
13966	防火牆	1423
13967	阻擋	1423
13968	阿津	1423
13969	阿聰	1423
13970	院長	1423
13971	階	1423
13972	隔絕	1423
13973	雄	1423
13974	離別	1423
13975	難做	1423
13976	電池	1423
13977	震蛋	1423
13978	面個	1423
13979	面到	1423
13980	預知	1423
13981	風雷	1423
13982	飛仔	1423
13983	飛機師	1423
13984	飲得	1423
13985	餘下	1423
13986	香口膠	1423
13987	驚驚	1423
13988	高分	1423
13989	高妹	1423
13990	魔鏡	1423
13991	麟	1423
13992	黑房	1423
13993	點好	1423
13994	點寫	1423
13995	點我	1423
13996	龍蝦	1423
13997	龜匙	1423
13998	安安	1422
13999	減排	1422
14000	義烏	1422
14001	傳染病	1421
14002	已經很	1421
14003	房地產業	1421
14004	電視節目	1421
14005	提速	1420
14006	該校	1420
14007	走着	1420
14008	世界各國	1419
14009	受災	1419
14010	將達到	1419
14011	我只想	1419
14012	薩滿	1419
14013	閱	1419
14014	保健品	1418
14015	典範	1418
14016	勤勞	1418
14017	得很好	1418
14018	手寫	1418
14019	暫無	1418
14020	經銷	1418
14021	被打	1418
14022	貨源	1418
14023	啊啊啊	1417
14024	國際貿易	1417
14025	團伙	1417
14026	收視率	1417
14027	飛行員	1417
14028	低廉	1416
14029	同濟	1416
14030	呢個	1416
14031	寒假	1416
14032	很可愛	1416
14033	微生物	1416
14034	有一位	1416
14035	目前國內	1416
14036	研究人員	1416
14037	親友	1416
14038	事蹟	1415
14039	接電話	1415
14040	沒有關係	1415
14041	事務所	1414
14042	吉田	1414
14043	國貿	1414
14044	均由	1414
14045	有一個人	1414
14046	藥業	1414
14047	邢	1414
14048	那叫	1414
14049	人妖	1413
14050	併發	1413
14051	元人民幣	1413
14052	婷婷	1413
14053	家企業	1413
14054	張柏芝	1412
14055	聽你	1412
14056	不用擔心	1411
14057	亞太	1411
14058	圖文	1411
14059	所得稅	1411
14060	直接影響	1411
14061	電子版	1411
14062	固定資產	1410
14063	大庭廣衆	1410
14064	小男孩	1410
14065	構建和諧	1410
14066	正在進行	1410
14067	濱	1410
14068	非典	1410
14069	假冒	1409
14070	排毒	1409
14071	用完	1409
14072	精油	1409
14073	夕	1408
14074	您需要	1408
14075	暴漲	1408
14076	苯	1408
14077	附魔	1408
14078	階段性	1408
14079	上火	1407
14080	好夢	1407
14081	有效性	1407
14082	相結合的	1407
14083	總線	1407
14084	靠着	1407
14085	北路	1406
14086	可根據	1406
14087	工業區	1406
14088	總價	1406
14089	自來水	1406
14090	請看	1406
14091	二手車	1405
14092	出去玩	1405
14093	啊啊啊啊	1405
14094	恨不得	1405
14095	核查	1405
14096	死於	1405
14097	緬甸	1405
14098	跟貼	1405
14099	過日子	1405
14100	遙控器	1405
14101	適合自己	1405
14102	那首	1405
14103	人都知道	1404
14104	其他國家	1404
14105	塗抹	1404
14106	底盤	1404
14107	更喜歡	1404
14108	流淌	1404
14109	蓋茨	1404
14110	進駐	1404
14111	一中	1403
14112	六級	1402
14113	多長時間	1402
14114	是一項	1402
14115	派遣	1402
14116	燈下	1402
14117	申花	1402
14118	研究進展	1402
14119	衆所周知	1402
14120	供需	1401
14121	午後	1401
14122	應注意	1401
14123	有很多人	1401
14124	看看吧	1401
14125	他倆	1400
14126	劑量	1400
14127	化肥	1400
14128	各級政府	1400
14129	愜意	1400
14130	提出來	1400
14131	是件	1400
14132	杭	1400
14133	生產商	1400
14134	芯片組	1400
14135	做着	1399
14136	元寶	1399
14137	朵朵	1399
14138	讀卡器	1399
14139	大選	1398
14140	盛世	1398
14141	參與者	1397
14142	漂流	1397
14143	爲由	1397
14144	記者採訪	1397
14145	博文	1396
14146	爬上	1396
14147	算不算	1396
14148	網銀	1396
14149	纔算	1396
14150	銷售收入	1396
14151	她家	1395
14152	好地方	1395
14153	爲您提供	1395
14154	被騙	1395
14155	之美	1394
14156	幾隻	1394
14157	愛一個人	1394
14158	用量	1394
14159	米的	1394
14160	網絡營銷	1394
14161	群組	1394
14162	裕	1394
14163	關稅	1394
14164	高水平	1394
14165	很棒	1393
14166	用人	1393
14167	荒	1393
14168	下一頁	1392
14169	下載地址	1392
14170	去玩	1392
14171	又好	1392
14172	控制系統	1392
14173	搞不懂	1392
14174	教主	1392
14175	普查	1392
14176	準確性	1392
14177	行政管理	1392
14178	這群	1392
14179	頭銜	1392
14180	剛到	1391
14181	外商	1391
14182	大鼠	1391
14183	對外開放	1391
14184	港臺	1391
14185	熱銷	1391
14186	第三屆	1391
14187	風中	1391
14188	奧林匹克	1390
14189	方向盤	1390
14190	葡萄牙	1390
14191	金子	1390
14192	保護條例	1389
14193	專業人士	1389
14194	我知道你	1389
14195	才能夠	1389
14196	紫光	1389
14197	萬億	1389
14198	領導班子	1389
14199	下月	1388
14200	在網絡上	1388
14201	奎	1388
14202	德國人	1388
14203	豆瓣	1388
14204	農業部	1388
14205	基數	1387
14206	帆	1387
14207	我幫你	1387
14208	這種事情	1387
14209	博士生	1386
14210	又去	1386
14211	學生會	1386
14212	影迷	1386
14213	會更	1386
14214	現代人	1386
14215	一系列的	1385
14216	內測	1385
14217	手機號碼	1385
14218	誰也不	1385
14219	輸入框	1385
14220	騎着	1385
14221	反映出	1384
14222	就成	1384
14223	展覽會	1384
14224	拖欠	1384
14225	華爾街	1384
14226	血清	1384
14227	跑來	1384
14228	回城	1383
14229	好玩的	1383
14230	強有力	1383
14231	書上	1383
14232	會比	1383
14233	本帖	1383
14234	瞧瞧	1383
14235	走出來	1383
14236	七天	1382
14237	不提	1382
14238	廳長	1382
14239	縣政府	1382
14240	偏低	1381
14241	再做	1381
14242	到他	1381
14243	本部	1381
14244	發錯	1381
14245	高新技術	1381
14246	企業管理	1380
14247	大智慧	1380
14248	監督管理	1380
14249	移動硬盤	1380
14250	胖胖	1380
14251	自主品牌	1380
14252	藏在	1380
14253	規章	1380
14254	黨委書記	1380
14255	大夥	1379
14256	您還	1379
14257	戰鬥機	1379
14258	搞清楚	1379
14259	讀寫	1379
14260	超薄	1379
14261	一不小心	1378
14262	世錦賽	1378
14263	原著	1378
14264	弄到	1378
14265	減持	1378
14266	細則	1378
14267	要你	1378
14268	青青	1378
14269	麥克風	1378
14270	妞妞	1377
14271	我已	1377
14272	指揮部	1377
14273	測算	1377
14274	當即	1377
14275	福克斯	1377
14276	艘	1377
14277	華語	1377
14278	解決辦法	1377
14279	輛車	1377
14280	非主流	1377
14281	信息中心	1376
14282	冒着	1376
14283	烏克蘭	1376
14284	網名	1376
14285	華僑	1376
14286	該片	1376
14287	該項	1376
14288	靖	1376
14289	人是	1375
14290	僞造	1375
14291	冰淇淋	1375
14292	分數線	1375
14293	年末	1375
14294	書畫	1375
14295	百元	1375
14296	走過來	1375
14297	兩年前	1374
14298	刻錄機	1374
14299	前不久	1374
14300	單片機	1374
14301	娜娜	1374
14302	成爲一種	1374
14303	曲目	1374
14304	烹飪	1374
14305	全天	1373
14306	剋制	1373
14307	奶媽	1373
14308	將使	1373
14309	成功率	1373
14310	死在	1373
14311	痘痘	1373
14312	表現出來	1373
14313	走高	1373
14314	也對	1372
14315	海拔	1372
14316	研究報告	1372
14317	三方	1371
14318	定金	1371
14319	小遊戲	1371
14320	扯淡	1371
14321	磁帶	1371
14322	誰家	1371
14323	車市	1371
14324	和訊	1370
14325	抽空	1370
14326	散熱器	1370
14327	營業廳	1370
14328	理工大學	1370
14329	琦	1370
14330	甘肅省	1370
14331	聯合會	1370
14332	角度看	1370
14333	驚豔	1370
14334	使你	1369
14335	倒了	1369
14336	可以實現	1369
14337	啥事	1369
14338	國際社會	1369
14339	天山	1369
14340	怎麼這麼	1369
14341	我猜	1369
14342	押金	1369
14343	而他	1369
14344	這種方法	1369
14345	一步一步	1368
14346	中國聯通	1368
14347	機牀	1368
14348	見你	1368
14349	這樣才能	1368
14350	體育場	1368
14351	可真	1367
14352	太湖	1367
14353	戰機	1367
14354	歹徒	1367
14355	珠三角	1367
14356	非常喜歡	1367
14357	嚮導	1366
14358	所要	1366
14359	新生兒	1366
14360	最最	1366
14361	死掉	1366
14362	頂着	1366
14363	交通事故	1365
14364	圖爲	1365
14365	批次	1365
14366	最早的	1365
14367	栽	1365
14368	第三章	1365
14369	中旬	1364
14370	供應鏈	1364
14371	南航	1364
14372	台州	1364
14373	未予	1364
14374	民航	1364
14375	用工	1364
14376	坐坐	1363
14377	好男人	1363
14378	幾句話	1363
14379	招聘會	1363
14380	沒有錢	1363
14381	灌灌	1363
14382	盜竊	1363
14383	硅	1363
14384	等一系列	1363
14385	紡織品	1363
14386	謝謝大家	1363
14387	下山	1362
14388	不要臉	1362
14389	也叫	1362
14390	外交部	1362
14391	多是	1362
14392	年限	1362
14393	戰鬥力	1362
14394	文集	1362
14395	標明	1362
14396	相關內容	1362
14397	看點	1362
14398	連續劇	1362
14399	之分	1361
14400	保定	1361
14401	吹牛	1361
14402	建設部	1361
14403	成爲中國	1361
14404	我好	1361
14405	礦業	1361
14406	祕訣	1361
14407	音樂會	1361
14408	家裝	1360
14409	邊框	1360
14410	三期	1359
14411	仍未	1359
14412	代言人	1359
14413	新浪網	1359
14414	第一百	1359
14415	集群	1359
14416	響了	1359
14417	下旬	1358
14418	兩類	1358
14419	共建	1358
14420	可知	1358
14421	向着	1358
14422	笑了笑	1358
14423	訪問量	1358
14424	一隻手	1357
14425	不久前	1357
14426	儒家	1357
14427	國家安全	1357
14428	解密	1357
14429	責任人	1357
14430	長期以來	1357
14431	閥	1357
14432	創造出	1356
14433	弊端	1356
14434	按揭	1356
14435	評判	1356
14436	那會	1356
14437	上月	1355
14438	偏高	1355
14439	召回	1355
14440	多高	1355
14441	耿	1355
14442	違章	1355
14443	門窗	1355
14444	串口	1354
14445	五金	1354
14446	切成	1354
14447	制動	1354
14448	喫力	1354
14449	大企業	1354
14450	好呢	1354
14451	完整性	1354
14452	幾個小時	1354
14453	綠地	1354
14454	纔是真正	1354
14455	買房子	1354
14456	質量問題	1354
14457	乃是	1353
14458	名家	1353
14459	所述	1353
14460	敢說	1353
14461	時而	1353
14462	暴雪	1353
14463	睡得	1353
14464	好孩子	1352
14465	新書	1352
14466	沒喫	1352
14467	礦山	1352
14468	與我	1352
14469	蔡依林	1352
14470	該市	1352
14471	請來	1352
14472	高新	1352
14473	之子	1351
14474	兩方面	1351
14475	創業者	1351
14476	同時又	1351
14477	本片	1351
14478	機理	1351
14479	減免	1351
14480	臺灣人	1351
14481	軍區	1351
14482	銀行業	1351
14483	鎮江	1351
14484	人民醫院	1350
14485	作案	1350
14486	國度	1350
14487	外星人	1350
14488	多於	1350
14489	對它	1350
14490	已於	1350
14491	素質教育	1350
14492	裝配	1350
14493	上訪	1349
14494	中國古代	1349
14495	就別	1349
14496	擴容	1349
14497	海內外	1349
14498	馬雲	1349
14499	只能用	1348
14500	正處於	1348
14501	老闆娘	1348
14502	腹瀉	1348
14503	衚衕	1348
14504	警示	1348
14505	基金經理	1347
14506	製藥	1347
14507	試駕	1347
14508	責任心	1347
14509	那我就	1347
14510	預示	1347
14511	一群人	1346
14512	什麼啊	1346
14513	倒也	1346
14514	唐僧	1346
14515	有鍼對性	1346
14516	的嗎	1346
14517	過戶	1346
14518	顯存	1346
14519	一汽	1345
14520	北京人	1345
14521	小馬	1345
14522	演練	1345
14523	目錄下	1345
14524	糉	1345
14525	金融市場	1345
14526	剖析	1344
14527	外網	1344
14528	本案	1344
14529	村委會	1344
14530	看錯	1344
14531	鄭重聲明	1344
14532	什麼關係	1343
14533	可可	1343
14534	執業	1343
14535	它就	1343
14536	常有	1343
14537	彙編	1343
14538	抽查	1343
14539	晚報	1343
14540	柳州	1343
14541	清代	1343
14542	王力宏	1343
14543	責任制	1343
14544	醫療保險	1343
14545	高額	1343
14546	黨支部	1343
14547	印花稅	1342
14548	各省	1342
14549	城市建設	1342
14550	外地人	1342
14551	發生變化	1342
14552	站出來	1342
14553	臺下	1342
14554	菲菲	1342
14555	蜘蛛俠	1342
14556	費率	1342
14557	通俗	1342
14558	大慶	1341
14559	小夥	1341
14560	彰顯	1341
14561	新政	1341
14562	會做	1341
14563	漲到	1341
14564	羅嗦	1341
14565	藉着	1341
14566	鈉	1341
14567	院子	1341
14568	問世	1340
14569	巴菲特	1340
14570	櫃子	1340
14571	消費品	1340
14572	使館	1339
14573	多年前	1339
14574	將從	1339
14575	書籤	1339
14576	李安	1339
14577	通訊錄	1339
14578	都是這樣	1339
14579	亂說	1338
14580	信息網	1338
14581	告訴大家	1338
14582	好奇心	1338
14583	定量	1338
14584	專業知識	1338
14585	法律規定	1338
14586	淨資產	1338
14587	別再	1337
14588	就拿	1337
14589	建議您	1337
14590	接受採訪	1337
14591	行政執法	1337
14592	行業協會	1337
14593	鄭州市	1337
14594	低成本	1336
14595	你是我	1336
14596	很舒服	1336
14597	意甲	1336
14598	留言板	1336
14599	這麼多人	1336
14600	醬油	1336
14601	風景區	1336
14602	今年以來	1335
14603	另一半	1335
14604	導購	1335
14605	搜狐博客	1335
14606	收看	1335
14607	當着	1335
14608	等他	1335
14609	誰要	1335
14610	軍方	1335
14611	這種感覺	1335
14612	一下頭	1334
14613	一單	1334
14614	一回	1334
14615	一批	1334
14616	一整	1334
14617	丈夫	1334
14618	上氣	1334
14619	上當	1334
14620	上頭	1334
14621	下一步	1334
14622	下一站	1334
14623	下載	1334
14624	不利	1334
14625	不動	1334
14626	不可思議	1334
14627	不至於	1334
14628	並不是	1334
14629	並唔	1334
14630	中斷	1334
14631	九十度	1334
14632	亂嚟	1334
14633	事架	1334
14634	二十歲	1334
14635	二次	1334
14636	二號	1334
14637	人仲	1334
14638	人問	1334
14639	人氣	1334
14640	人渣	1334
14641	人身	1334
14642	人造	1334
14643	人食	1334
14644	企業	1334
14645	你介	1334
14646	你間	1334
14647	依兩個	1334
14648	係咁大	1334
14649	俊朗	1334
14650	俏	1334
14651	保存	1334
14652	保釋	1334
14653	個條	1334
14654	個款	1334
14655	個海	1334
14656	倒後	1334
14657	偉	1334
14658	偷窺	1334
14659	備	1334
14660	傷人	1334
14661	傷者	1334
14662	優美	1334
14663	先叫	1334
14664	入會	1334
14665	入黑	1334
14666	全心全意	1334
14667	全靠	1334
14668	兩三年	1334
14669	兩三日	1334
14670	兩隊	1334
14671	其名	1334
14672	再畫	1334
14673	再話	1334
14674	冤枉	1334
14675	冬	1334
14676	凡人	1334
14677	出個	1334
14678	分辨	1334
14679	到芷純	1334
14680	到過	1334
14681	刺眼	1334
14682	削	1334
14683	前晚	1334
14684	劃	1334
14685	劉德華	1334
14686	北海道	1334
14687	匯報	1334
14688	十九式	1334
14689	升級	1334
14690	半日	1334
14691	半邊	1334
14692	卡片	1334
14693	原意	1334
14694	又把	1334
14695	反常	1334
14696	反鎖	1334
14697	口花花	1334
14698	口裡	1334
14699	句號	1334
14700	只會令	1334
14701	可悲	1334
14702	右下方	1334
14703	各有各	1334
14704	同有	1334
14705	同肥龍	1334
14706	吸氣	1334
14707	呼喚	1334
14708	和諧	1334
14709	咗喇	1334
14710	咪姐	1334
14711	咪當	1334
14712	哩種	1334
14713	哽咽	1334
14714	問一問	1334
14715	問啦	1334
14716	問完	1334
14717	喜愛	1334
14718	嗰堆	1334
14719	嘅門	1334
14720	嘆息	1334
14721	噴奶	1334
14722	嚟料	1334
14723	嚟香港	1334
14724	回完	1334
14725	回望	1334
14726	圓碌碌	1334
14727	地毯	1334
14728	坦克	1334
14729	埋伏	1334
14730	執輸	1334
14731	培養	1334
14732	堅挺	1334
14733	堅硬	1334
14734	境	1334
14735	增收	1334
14736	墮落	1334
14737	壇	1334
14738	夢幻	1334
14739	大丈夫	1334
14740	大好	1334
14741	大時	1334
14742	大營	1334
14743	天上	1334
14744	天份	1334
14745	天龍家	1334
14746	太平	1334
14747	奉上	1334
14748	奔跑	1334
14749	套衫	1334
14750	套裝	1334
14751	奮鬥	1334
14752	女架	1334
14753	好啱	1334
14754	好手	1334
14755	妖氣	1334
14756	威水	1334
14757	學費	1334
14758	學過	1334
14759	完戲	1334
14760	宜個	1334
