rank	head	essay_frequency	direct_syn_tails
1143	各取所需	578	0
1144	地方法院	578	0
1145	孿生兄弟	578	0
1146	投案自首	578	0
1147	數據接口	578	0
1148	有聲讀物	578	0
1149	歡喜冤家	578	0
1150	番茄紅素	578	0
1151	胡志明市	578	0
1152	諸子百家	578	0
1153	質量保障	578	0
1154	金戈鐵馬	578	0
1155	風流倜儻	578	0
1156	一線希望	577	0
1157	一錯再錯	577	0
1158	世態炎涼	577	0
1159	半胱氨酸	577	0
1160	國家機密	577	0
1161	新新人類	577	0
1162	無藥可救	577	0
1163	組織生活	577	1
1164	美夢成真	577	0
1165	聽不進去	577	0
1166	誤打誤撞	577	0
1167	重男輕女	577	0
1168	難以捉摸	577	0
1169	七年之癢	576	0
1170	三足鼎立	576	1
1171	世界市場	576	1
1172	切合實際	576	0
1173	四世同堂	576	0
1174	國家元首	576	0
1175	奪眶而出	576	0
1176	女權主義	576	0
1177	實至名歸	576	1
1178	救命恩人	576	0
1179	止跌回升	576	0
1180	深藏不露	576	0
1181	清澈見底	576	0
1182	渾水摸魚	576	1
1183	空空蕩蕩	576	0
1184	統一發票	576	0
1185	良性腫瘤	576	0
1186	西沙羣島	576	0
1187	請勿打擾	576	0
1188	讀寫能力	576	0
1189	阿奇黴素	576	0
1190	面色蒼白	576	0
1191	鬧中取靜	576	0
1192	一時半會	575	0
1193	一線生機	575	1
1194	再好不過	575	0
1195	合成橡膠	575	0
1196	四處張望	575	0
1197	大開殺戒	575	0
1198	打定主意	575	0
1199	打道回府	575	1
1200	書面許可	575	0
1201	月黑風高	575	0
1202	活期存款	575	0
1203	無處可逃	575	0
1204	至理名言	575	0
1205	陰魂不散	575	0
1206	三房二廳	574	0
1207	五筆字型	574	0
1208	人間天堂	574	0
1209	傳輸距離	574	0
1210	千金小姐	574	0
1211	可憐巴巴	574	1
1212	單打獨鬥	574	0
1213	塵土飛揚	574	0
1214	如意算盤	574	1
1215	宮保雞丁	574	0
1216	形同陌路	574	0
1217	愛理不理	574	0
1218	明智之舉	574	0
1219	會計科目	574	0
1220	生物燃料	574	0
1221	白頭到老	574	0
1222	芝士蛋糕	574	0
1223	難以形容	574	0
1224	電力機車	574	0
1225	電影劇本	574	0
1226	電影明星	574	0
1227	額爾古納	574	0
1228	養育之恩	574	0
1229	驚險刺激	574	0
1230	丙烯酸酯	573	0
1231	動態網頁	573	0
1232	含苞待放	573	0
1233	塔城地區	573	0
1234	多事之秋	573	0
1235	太空行走	573	0
1236	如詩如畫	573	0
1237	季風氣候	573	1
1238	手扳葫蘆	573	0
1239	氣象預報	573	0
1240	氧化作用	573	0
1241	活力四射	573	0
1242	玉樹臨風	573	0
1243	精雕細琢	573	0
1244	網絡成癮	573	0
1245	落葉歸根	573	0
1246	親子關係	573	0
1247	飲食男女	573	0
1248	不可侵犯	572	0
1249	五年計劃	572	0
1250	人工授精	572	0
1251	人生如夢	572	0
1252	你來我往	572	0
1253	價值判斷	572	0
1254	化學纖維	572	1
1255	團團圍住	572	0
1256	天賜良緣	572	0
1257	數值分析	572	0
1258	文革時期	572	0
1259	有機合成	572	0
1260	水路運輸	572	0
1261	淮海戰役	572	0
1262	知識青年	572	1
1263	積壓物資	572	0
1264	路由協議	572	0
1265	辨證論治	572	0
1266	過關斬將	572	1
1267	公共行政	571	0
1268	出生缺陷	571	0
1269	到此一遊	571	0
1270	口乾舌燥	571	0
1271	各懷鬼胎	571	0
1272	回眸一笑	571	0
1273	外交關係	571	0
1274	文房四寶	571	1
1275	枯燥無味	571	0
1276	武漢地區	571	0
1277	翁牛特旗	571	0
1278	血濃於水	571	0
1279	金童玉女	571	0
1280	陰晴不定	571	0
1281	電子文件	571	0
1282	電子警察	571	0
1283	革命委員	571	0
1284	高人一等	571	0
1285	齊頭並進	571	1
1286	不吐不快	570	0
1287	傳動裝置	570	0
1288	公共廁所	570	0
1289	刻苦學習	570	0
1290	子宮頸癌	570	0
1291	恍恍惚惚	570	0
1292	擦亮眼睛	570	0
1293	收支平衡	570	0
1294	最後通牒	570	0
1295	物質財富	570	0
1296	疑難解答	570	0
1297	皰疹病毒	570	0
1298	窮追不捨	570	0
1299	結業證書	570	0
1300	美容手術	570	0
1301	習慣用語	570	0
1302	語音識別	570	0
1303	閒言碎語	570	0
1304	久別重逢	569	1
1305	人體器官	569	0
1306	公務人員	569	0
1307	升官發財	569	0
1308	喜極而泣	569	0
1309	將信將疑	569	1
1310	投懷送抱	569	0
1311	故地重遊	569	0
1312	文藝作品	569	0
1313	星星之火	569	1
1314	殺人滅口	569	0
1315	油鹽醬醋	569	1
1316	牽線搭橋	569	1
1317	王母娘娘	569	1
1318	甜甜蜜蜜	569	0
1319	穿着打扮	569	0
1320	第三人稱	569	0
1321	精神飽滿	569	0
1322	約定俗成	569	1
1323	總指揮部	569	0
1324	總政治部	569	1
1325	自相殘殺	569	1
1326	邊遠地區	569	0
1327	電視廣播	569	0
1328	驚鴻一瞥	569	0
1329	不可逾越	568	0
1330	中英對照	568	0
1331	事不關己	568	0
1332	供過於求	568	0
1333	依山傍水	568	0
1334	先到先得	568	0
1335	含糊不清	568	0
1336	地緣政治	568	0
1337	外籍人士	568	0
1338	大徹大悟	568	0
1339	大量生產	568	0
1340	天地萬物	568	0
1341	得力助手	568	0
1342	時過境遷	568	0
1343	權利要求	568	0
1344	歷史版本	568	0
1345	流於形式	568	0
1346	男兒本色	568	0
1347	程控電話	568	0
1348	精力旺盛	568	0
1349	護花使者	568	0
1350	身外之物	568	0
1351	適者生存	568	1
1352	首席代表	568	0
1353	一瘸一拐	567	0
1354	一面之緣	567	0
1355	公共秩序	567	0
1356	國際音標	567	0
1357	堂吉訶德	567	0
1358	數學物理	567	0
1359	時好時壞	567	0
1360	滿漢全席	567	0
1361	熱情奔放	567	0
1362	生辰八字	567	0
1363	神出鬼沒	567	0
1364	秀色可餐	567	0
1365	結算方式	567	0
1366	經合組織	567	0
1367	自由落體	567	0
1368	親眼所見	567	0
1369	躡手躡腳	567	0
1370	轟動一時	567	0
1371	運行方式	567	0
1372	難以相信	567	0
1373	不藥而癒	566	0
1374	以貌取人	566	0
1375	出水芙蓉	566	0
1376	威逼利誘	566	0
1377	屋頂花園	566	0
1378	心裏有數	566	0
1379	必死無疑	566	0
1380	志在必得	566	1
1381	情何以堪	566	0
1382	爭強好勝	566	0
1383	男歡女愛	566	0
1384	白裏透紅	566	0
1385	第一產業	566	1
1386	精神失常	566	0
1387	經歷風雨	566	0
1388	良心發現	566	0
1389	閉目養神	566	0
1390	面帶笑容	566	0
1391	風靡一時	566	0
1392	高速緩存	566	0
1393	點睛之筆	566	0
1394	一夫一妻	565	0
1395	三國鼎立	565	0
1396	不可戰勝	565	0
1397	受騙上當	565	0
1398	囊中羞澀	565	0
1399	四大美女	565	0
1400	氣定神閒	565	0
1401	苦苦哀求	565	0
1402	親生父母	565	0
1403	財源滾滾	565	0
1404	轉眼之間	565	0
1405	隨地吐痰	565	0
1406	前列腺素	564	0
1407	勞動教養	564	0
1408	大魚大肉	564	0
1409	幸福家庭	564	0
1410	感性認識	564	1
1411	按兵不動	564	0
1412	文明社會	564	0
1413	旅順口區	564	0
1414	朝陽產業	564	0
1415	未嘗不可	564	0
1416	槍林彈雨	564	0
1417	沉默是金	564	0
1418	稱兄道弟	564	0
1419	自掏腰包	564	0
1420	虛張聲勢	564	0
1421	行動不便	564	0
1422	連綿不絕	564	0
1423	隨時歡迎	564	0
1424	非比尋常	564	0
1425	切實有效	563	0
1426	名利雙收	563	0
1427	吹灰之力	563	0
1428	基地組織	563	0
1429	網絡設計	563	0
1430	總領事館	563	0
1431	蕾絲花邊	563	0
1432	蚊蟲叮咬	563	0
1433	身經百戰	563	0
1434	逆流而上	563	0
1435	韜光養晦	563	0
1436	體格檢查	563	0
1437	人格分裂	562	0
1438	便利商店	562	0
1439	公司會議	562	0
1440	冬暖夏涼	562	0
1441	嚴正聲明	562	0
1442	崢嶸歲月	562	1
1443	成語接龍	562	0
1444	所屬單位	562	0
1445	昂首挺胸	562	0
1446	時光飛逝	562	0
1447	欲購從速	562	0
1448	法治建設	562	0
1449	相夫教子	562	0
1450	秦始皇陵	562	0
1451	細胞週期	562	0
1452	逐鹿中原	562	0
1453	野生植物	562	0
1454	開閉幕式	562	0
1455	難以解決	562	0
1456	革命先烈	562	0
1457	像模像樣	561	0
1458	周遊世界	561	0
1459	國防工業	561	0
1460	基本國策	561	0
1461	大富大貴	561	0
1462	官商勾結	561	0
1463	客觀世界	561	0
1464	戰火紛飛	561	0
1465	拾金不昧	561	0
1466	有容乃大	561	0
1467	機會成本	561	0
1468	每週一次	561	0
1469	無法替代	561	0
1470	精神領袖	561	0
1471	臨牀實驗	561	0
1472	艾滋病毒	561	1
1473	逃出生天	561	0
1474	雞飛狗跳	561	0
1475	一波又起	560	0
1476	一波未平	560	0
1477	一箭雙鵰	560	1
1478	不解風情	560	0
1479	公平合理	560	0
1480	公立學校	560	0
1481	冰糖葫蘆	560	1
1482	前塵往事	560	0
1483	啞然失笑	560	0
1484	國際公約	560	0
1485	心高氣傲	560	0
1486	惡意代碼	560	0
1487	水生植物	560	0
1488	添磚加瓦	560	0
1489	無師自通	560	0
1490	牢獄之災	560	0
1491	現場會議	560	0
1492	紅頭文件	560	0
1493	週末愉快	560	0
1494	雙方同意	560	0
1495	高等法院	560	0
1496	齒輪傳動	560	0
1497	何年何月	559	0
1498	來歷不明	559	0
1499	十六進制	559	0
1500	喜怒無常	559	0
1501	單核細胞	559	0
1502	單純皰疹	559	0
1503	寧靜致遠	559	0
1504	新華日報	559	0
1505	機會主義	559	1
1506	武警戰士	559	0
1507	殺人放火	559	0
1508	百年好合	559	0
1509	聚酰亞胺	559	0
1510	肌肉注射	559	0
1511	自助餐廳	559	0
1512	良辰美景	559	1
1513	行政單位	559	0
1514	運動神經	559	1
1515	顧全大局	559	0
1516	齊人之福	559	0
1517	出土文物	558	1
1518	刀槍不入	558	0
1519	分工合作	558	0
1520	千錘百鍊	558	0
1521	商品生產	558	0
1522	多米尼克	558	0
1523	嫦娥奔月	558	0
1524	拜師學藝	558	0
1525	掛在嘴上	558	0
1526	改朝換代	558	1
1527	數字通信	558	0
1528	民族工業	558	0
1529	照明設備	558	0
1530	立足之地	558	1
1531	站不住腳	558	0
1532	貪小便宜	558	0
1533	逼上梁山	558	1
1534	長途旅行	558	0
1535	開發週期	558	0
1536	麻醉藥品	558	0
1537	人情冷暖	557	0
1538	口無遮攔	557	0
1539	名譽會長	557	0
1540	搶先一步	557	0
1541	放手一搏	557	0
1542	文殊菩薩	557	0
1543	明日之星	557	0
1544	異國情調	557	0
1545	異常現象	557	0
1546	穩扎穩打	557	0
1547	親自出馬	557	0
1548	身懷絕技	557	0
1549	遠大理想	557	0
1550	雲岡石窟	557	0
1551	三房一廳	556	0
1552	上合組織	556	0
1553	分組討論	556	0
1554	參考手冊	556	0
1555	叫醒服務	556	0
1556	大不如前	556	0
1557	婦科醫生	556	0
1558	懸而未決	556	0
1559	捨我其誰	556	0
1560	據理力爭	556	0
1561	收盤價格	556	0
1562	於心不忍	556	0
1563	曲徑通幽	556	0
1564	核心人物	556	0
1565	核糖核酸	556	0
1566	水木清華	556	0
1567	水火不容	556	0
1568	生死關頭	556	0
1569	羣雄逐鹿	556	1
1570	許可協議	556	0
1571	酒精中毒	556	0
1572	重色輕友	556	0
1573	靜觀其變	556	0
1574	驚歎不已	556	0
1575	不惑之年	555	1
1576	交換技術	555	0
1577	假戲真做	555	0
1578	全然不知	555	0
1579	公費醫療	555	0
1580	十之八九	555	1
1581	專業精神	555	0
1582	年輕貌美	555	0
1583	恍如隔世	555	0
1584	扭轉乾坤	555	0
1585	招人喜歡	555	0
1586	欲蓋彌彰	555	0
1587	深情款款	555	0
1588	演出地點	555	0
1589	白雪皚皚	555	0
1590	矇混過關	555	0
1591	結伴同行	555	0
1592	纖維工業	555	0
1593	酒足飯飽	555	0
1594	三十而立	554	0
1595	不堪忍受	554	0
1596	乍暖還寒	554	0
1597	休閒活動	554	0
1598	兩肋插刀	554	0
1599	名符其實	554	1
1600	太平盛世	554	0
1601	失血過多	554	0
1602	少兒不宜	554	0
1603	平板玻璃	554	0
1604	引咎辭職	554	0
1605	拔河比賽	554	0
1606	收放自如	554	0
1607	有婦之夫	554	0
1608	機關算盡	554	0
1609	爵士音樂	554	0
1610	社會形態	554	0
1611	社會意識	554	0
1612	第二課堂	554	0
1613	老夫老妻	554	0
1614	自來水管	554	0
1615	自由戀愛	554	0
1616	良種繁育	554	0
1617	苦中作樂	554	0
1618	見好就收	554	0
1619	見過世面	554	0
1620	課外讀物	554	0
1621	農曆新年	554	0
1622	醉翁之意	554	0
1623	駕駛執照	554	0
1624	一笑了之	553	0
1625	不可挽回	553	0
1626	傳輸設備	553	0
1627	商業發票	553	0
1628	噪聲污染	553	0
1629	教育局長	553	0
1630	科學普及	553	0
1631	臨危受命	553	0
1632	調虎離山	553	0
1633	跌打損傷	553	0
1634	迴光返照	553	0
1635	逃離現場	553	0
1636	連根拔起	553	0
1637	不能自已	552	0
1638	中庸之道	552	0
1639	乏善可陳	552	0
1640	克林黴素	552	0
1641	包皮環切	552	0
1642	反面教材	552	0
1643	叮叮噹噹	552	0
1644	同父異母	552	0
1645	國家機構	552	0
1646	嬉笑怒罵	552	0
1647	存在主義	552	0
1648	完美無瑕	552	0
1649	對簿公堂	552	0
1650	左擁右抱	552	0
1651	濛濛細雨	552	0
1652	白駒過隙	552	0
1653	百看不厭	552	1
1654	社會存在	552	1
1655	神來之筆	552	0
1656	素面朝天	552	0
1657	西班牙文	552	0
1658	軍事學院	552	0
1659	陽春白雪	552	0
1660	雙目失明	552	0
1661	龍鳳呈祥	552	0
1662	一腔熱血	551	0
1663	不成比例	551	0
1664	冷血動物	551	1
1665	凹凸有致	551	0
1666	北戴河區	551	0
1667	四書五經	551	0
1668	地下錢莊	551	0
1669	專職人員	551	0
1670	展翅高飛	551	0
1671	正是如此	551	0
1672	治病救人	551	0
1673	添油加醋	551	1
1674	產前檢查	551	0
1675	產科醫生	551	0
1676	登堂入室	551	1
1677	發財致富	551	0
1678	真假難辨	551	0
1679	碳酸氫鈉	551	0
1680	立法機關	551	0
1681	置身其中	551	0
1682	能歌善舞	551	0
1683	自取其辱	551	0
1684	衣衫襤褸	551	0
1685	視頻節目	551	0
1686	請君入甕	551	0
1687	鮮血淋漓	551	0
1688	三農問題	550	0
1689	不惜犧牲	550	0
1690	出庭作證	550	0
1691	同牀共枕	550	0
1692	君子之交	550	0
1693	喧賓奪主	550	1
1694	塞翁失馬	550	0
1695	情意綿綿	550	0
1696	打草驚蛇	550	0
1697	暗渡陳倉	550	0
1698	男才女貌	550	0
1699	看不過去	550	0
1700	碎片整理	550	0
1701	老少皆宜	550	0
1702	要死要活	550	0
1703	遊行示威	550	0
1704	雄性激素	550	0
1705	音頻設備	550	0
1706	一直往前	549	0
1707	三國時代	549	0
1708	不讓鬚眉	549	0
1709	交通意外	549	0
1710	小兒麻痹	549	0
1711	應用物理	549	0
1712	拉米夫定	549	0
1713	文藝活動	549	0
1714	新來乍到	549	0
1715	春華秋實	549	0
1716	有關各方	549	0
1717	液壓傳動	549	0
1718	無休無止	549	0
1719	登門拜訪	549	0
1720	睡眼惺忪	549	0
1721	等一會兒	549	0
1722	蘇州地區	549	0
1723	資訊科技	549	0
1724	金髮碧眼	549	0
1725	魚與熊掌	549	0
1726	黃道吉日	549	1
1727	黑白電視	549	0
1728	一般貿易	548	0
1729	不可限量	548	0
1730	任人宰割	548	0
1731	危重病人	548	0
1732	可喜可賀	548	0
1733	基本單位	548	0
1734	大雅之堂	548	0
1735	太陽輻射	548	0
1736	專線電話	548	0
1737	尊老愛幼	548	1
1738	屢試不爽	548	0
1739	左右搖擺	548	0
1740	席地而坐	548	0
1741	張燈結綵	548	0
1742	拼圖遊戲	548	0
1743	核反應堆	548	1
1744	武裝警察	548	0
1745	河東獅吼	548	0
1746	浪子回頭	548	0
1747	燃氣輪機	548	1
1748	生產勞動	548	0
1749	百聽不厭	548	1
1750	空手而歸	548	0
1751	自動恢復	548	0
1752	蓋世英雄	548	0
1753	虛度光陰	548	0
1754	轟動效應	548	0
1755	鹹魚翻身	548	0
1756	麥田怪圈	548	0
1757	一式兩份	547	0
1758	三民主義	547	1
1759	傳播媒介	547	0
1760	分析處理	547	0
1761	守恆定律	547	0
1762	懷恨在心	547	0
1763	披頭散髮	547	0
1764	毫無用處	547	0
1765	活學活用	547	0
1766	男左女右	547	0
1767	監管體制	547	0
1768	眼淚汪汪	547	0
1769	秋水伊人	547	0
1770	網絡語言	547	0
1771	臨牀特徵	547	0
1772	負有責任	547	0
1773	載入史冊	547	0
1774	一夫多妻	546	0
1775	互不相讓	546	0
1776	催化裂化	546	0
1777	全心投入	546	0
1778	刻苦鑽研	546	0
1779	口齒伶俐	546	0
1780	夜不歸宿	546	0
1781	志趣相投	546	0
1782	歷久彌新	546	0
1783	深受感動	546	0
1784	潤腸通便	546	0
1785	無牽無掛	546	0
1786	熱帶地區	546	0
1787	生物材料	546	0
1788	細嚼慢嚥	546	0
1789	行使職權	546	0
1790	財政年度	546	1
1791	連滾帶爬	546	0
1792	開放政策	546	0
1793	俗不可耐	545	0
1794	偷天換日	545	1
1795	充分就業	545	0
1796	共同基金	545	0
1797	化學變化	545	1
1798	孤魂野鬼	545	0
1799	情真意切	545	0
1800	收復失地	545	0
1801	春花秋月	545	0
1802	有軌電車	545	0
1803	海軍基地	545	0
1804	現代五項	545	0
1805	結婚證書	545	0
1806	自卑心理	545	0
1807	萬萬不可	545	0
1808	葬身之地	545	0
1809	越王勾踐	545	0
1810	造福人類	545	0
1811	遊戲人間	545	0
1812	隻字不提	545	0
1813	電機工程	545	0
1814	鼓舞人心	545	0
1815	來者不善	544	0
1816	出師不利	544	0
1817	卑鄙無恥	544	0
1818	危機重重	544	0
1819	地震預報	544	0
1820	孩提時代	544	0
1821	小麥胚芽	544	0
1822	市民社會	544	0
1823	心無旁騖	544	0
1824	心胸狹窄	544	0
1825	才貌雙全	544	0
1826	有色眼鏡	544	0
1827	有限元法	544	0
1828	欺人太甚	544	1
1829	民族舞蹈	544	0
1830	氣勢如虹	544	0
1831	物極必反	544	0
1832	盤古開天	544	0
1833	第二職業	544	0
1834	節節敗退	544	0
1835	約束條件	544	0
1836	能源危機	544	0
1837	自學成才	544	0
1838	自行決定	544	0
1839	著名人物	544	0
1840	超級鏈接	544	0
1841	達斡爾族	544	0
1842	重新做人	544	0
1843	阿布哈茲	544	0
1844	雅俗共賞	544	1
1845	雙重標準	544	0
1846	面目猙獰	544	0
1847	魑魅魍魎	544	0
1848	一潭死水	543	1
1849	丹霞地貌	543	0
1850	以訛傳訛	543	1
1851	反導系統	543	0
1852	各有所長	543	1
1853	國家機器	543	0
1854	大雪紛飛	543	1
1855	天然纖維	543	0
1856	奇花異草	543	1
1857	抗壞血酸	543	0
1858	毫無價值	543	0
1859	理性認識	543	1
1860	空中飛人	543	0
1861	聯合政府	543	1
1862	肌肉發達	543	0
1863	至始至終	543	0
1864	裝神弄鬼	543	0
1865	親屬關係	543	0
1866	開國元勳	543	0
1867	一葉扁舟	542	0
1868	不同以往	542	0
1869	傷亡慘重	542	0
1870	利國利民	542	1
1871	國事訪問	542	0
1872	屢戰屢敗	542	0
1873	山崩地裂	542	0
1874	持槍搶劫	542	0
1875	歷史遺跡	542	0
1876	父母雙亡	542	0
1877	生財之道	542	0
1878	繁星點點	542	0
1879	軍備競賽	542	0
1880	長驅直入	542	0
1881	隔熱材料	542	0
1882	飛鴿傳書	542	0
1883	香消玉殞	542	0
1884	一般規定	541	0
1885	三妻四妾	541	0
1886	不分晝夜	541	0
1887	不言自明	541	0
1888	人面桃花	541	0
1889	冰雪聰明	541	0
1890	外生殖器	541	0
1891	大禹治水	541	0
1892	妙齡少女	541	0
1893	寧缺毋濫	541	0
1894	年老體弱	541	0
1895	恩愛夫妻	541	0
1896	搶購一空	541	0
1897	普賢菩薩	541	0
1898	有備無患	541	0
1899	氫氧化鋁	541	0
1900	皮下注射	541	0
1901	禍國殃民	541	1
1902	肌肉組織	541	0
1903	胎死腹中	541	0
1904	自然選擇	541	0
1905	自甘墮落	541	0
1906	自由意志	541	0
1907	良家婦女	541	0
1908	解放運動	541	0
1909	觸摸屏幕	541	0
1910	農業社會	541	0
1911	過渡金屬	541	0
1912	重整旗鼓	541	0
1913	飛檐走壁	541	0
1914	五代十國	540	0
1915	人工受孕	540	0
1916	人魚小姐	540	0
1917	優化組合	540	0
1918	友好訪問	540	0
1919	大幹一場	540	0
1920	寧波地區	540	0
1921	對酒當歌	540	0
1922	工業時代	540	0
1923	授權範圍	540	0
1924	收拾殘局	540	0
1925	火災現場	540	0
1926	燃煤鍋爐	540	0
1927	特寫鏡頭	540	0
1928	稀土金屬	540	0
1929	美侖美奐	540	0
1930	自彈自唱	540	0
1931	自行解決	540	0
1932	花容失色	540	0
1933	衣食父母	540	1
1934	話到嘴邊	540	0
1935	證據確鑿	540	0
1936	變化莫測	540	0
1937	造紙工業	540	0
1938	閒雲野鶴	540	0
1939	不勝感激	539	0
1940	主權國家	539	0
1941	人海茫茫	539	0
1942	劍走偏鋒	539	0
1943	四季如春	539	0
1944	四捨五入	539	0
1945	安安心心	539	0
1946	實屬不易	539	0
1947	強烈願望	539	0
1948	有錢有勢	539	0
1949	正鑲白旗	539	0
1950	民間舞蹈	539	0
1951	求同存異	539	0
1952	淺顯易懂	539	0
1953	生死未卜	539	0
1954	福利事業	539	0
1955	精忠報國	539	0
1956	蔚然成風	539	1
1957	車牌號碼	539	0
1958	點火開關	539	0
1959	不當得利	538	0
1960	儒林外史	538	0
1961	分一杯羹	538	0
1962	危急關頭	538	0
1963	塔里木河	538	0
1964	得償所願	538	0
1965	心存僥倖	538	0
1966	戰略轟炸	538	0
1967	日趨嚴重	538	0
1968	波瀾起伏	538	0
1969	物質享受	538	0
1970	相差不多	538	0
1971	知恩圖報	538	0
1972	知書達理	538	0
1973	笑臉相迎	538	1
1974	義務勞動	538	1
1975	駐車制動	538	0
1976	乒乓球拍	537	0
1977	人無完人	537	0
1978	催化作用	537	0
1979	天主教徒	537	1
1980	後繼有人	537	1
1981	得來不易	537	0
1982	教育部長	537	0
1983	暗度陳倉	537	0
1984	權衡利弊	537	0
1985	種子選手	537	0
1986	立體電影	537	0
1987	細胞色素	537	0
1988	緊密配合	537	0
1989	聰明絕頂	537	0
1990	良渚文化	537	0
1991	落地生根	537	0
1992	著稱於世	537	0
1993	血管硬化	537	0
1994	踏雪尋梅	537	0
1995	輸入設備	537	0
1996	輻射防護	537	0
1997	雄性不育	537	0
1998	黑白兩道	537	0
1999	三頭六臂	536	1
2000	倒背如流	536	0
2001	價值規律	536	0
2002	利益輸送	536	0
2003	多模光纖	536	0
2004	委以重任	536	0
2005	富可敵國	536	0
2006	導彈系統	536	0
2007	年終獎金	536	0
2008	心理現象	536	0
2009	殫精竭慮	536	0
2010	比較而言	536	0
2011	泡沫經濟	536	0
2012	浩然正氣	536	0
2013	深有同感	536	0
2014	相視而笑	536	0
2015	精耕細作	536	1
2016	細胞組織	536	0
2017	結構理論	536	0
2018	聚酯樹脂	536	0
2019	自我檢討	536	0
2020	色情電影	536	0
2021	豪情萬丈	536	0
2022	走親訪友	536	0
2023	閉門造車	536	0
2024	附庸風雅	536	0
2025	青春永駐	536	0
2026	一較高下	535	0
2027	不告而別	535	0
2028	不明就裏	535	0
2029	五雷轟頂	535	0
2030	勝券在握	535	0
2031	勞動保險	535	0
2032	勞資糾紛	535	0
2033	千刀萬剮	535	0
2034	古文觀止	535	0
2035	單模光纖	535	0
2036	抽絲剝繭	535	0
2037	探明儲量	535	0
2038	是非之地	535	0
2039	海外僑胞	535	0
2040	無冕之王	535	0
2041	管道運輸	535	0
2042	聽力理解	535	0
2043	薩爾茨堡	535	0
2044	誓不罷休	535	0
2045	資不抵債	535	0
2046	避重就輕	535	0
2047	錦繡前程	535	0
2048	上天入地	534	0
2049	以毒攻毒	534	0
2050	伸張正義	534	0
2051	低頭不語	534	0
2052	光學玻璃	534	0
2053	內酰胺酶	534	0
2054	商業應用	534	0
2055	太陽電池	534	1
2056	孔雀開屏	534	0
2057	完全兼容	534	0
2058	寸土寸金	534	1
2059	微觀世界	534	1
2060	心如刀絞	534	0
2061	打小報告	534	0
